State,Medical School,Course,Class,Required or Recommended?,Additional Info,Credit Hours,Lab?,Pass/Fail,AP Credit,Online Course,Community College
MO,University of Missouri-Columbia School of Medicine,Chemistry,CHEM,,"General Chemistry I, General Chemistry II, Organic Chemistry I, and Organic Chemistry II.",12,-1,-1,1.0,1.0,1.0
MO,University of Missouri-Columbia School of Medicine,Composition & Rhetoric,ENGL,,College English composition or writing intensive courses.,6,-1,-1,1.0,1.0,1.0
MO,University of Missouri-Columbia School of Medicine,Mathematics,MATH,,College-level mathematics (college algebra or above).,3,-1,-1,1.0,1.0,1.0
MO,University of Missouri-Columbia School of Medicine,Physics,PHYS,,General Physics I and General Physics II.,6,-1,-1,1.0,1.0,1.0
MO,University of Missouri-Kansas City School of Medicine,Biochemistry,CHEM,Required,One semester of upper-level Biochemistry.,3,-1,-1,-1.0,1.0,1.0
MO,University of Missouri-Kansas City School of Medicine,Cell Biology,BIOL,Required,One semester of cell biology.,3,-1,-1,1.0,1.0,1.0
MO,University of Missouri-Kansas City School of Medicine,Genetics,BIOL,Required,One semester of genetics.,3,-1,-1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Biology,BIOL,Required,A minimum of one year (two semesters) or the equivalent advanced placement in Biological science. Laboratory experiences are recommended but not required.,6,-1,1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Biology,BIOL,Required,Test language.,8,-1,1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Chemistry,CHEM,Required,A minimum of one year (two semesters) or equivalent advanced placement in General or Inorganic Chemistry. Laboratory experiences are recommended but not required.,6,-1,1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Chemistry,CHEM,Required,A minimum of one year (two semesters) or equivalent advanced placement in Organic Chemistry. Laboratory experiences are recommended but not required. One semester of Biochemistry may be substituted for one semester of Organic Chemistry.,6,-1,1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Mathematics,MATH,Required,A minimum of one year (two semesters) or equivalent advanced placement in Calculus. Biostatistics or Statistics may be substituted for one semester of Calculus.,6,-1,1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Physical Chemistry,CHEM,Required,A minimum of one year (two semesters) or equivalent advanced placement in General or Inorganic Chemistry. Laboratory experiences are recommended but not required.,6,-1,1,1.0,1.0,1.0
MO,Washington University in St. Louis School of Medicine,Physics,PHYS,Required,A minimum of one year (two semesters) or equivalent advanced placement in Physics. Laboratory experiences are recommended but not required.,6,-1,1,1.0,1.0,1.0
MS,University of Mississippi School of Medicine,Biochemistry,CHEM,Required,,3,-1,-1,-1.0,-1.0,-1.0
MS,University of Mississippi School of Medicine,Biology,BIOL,Recommended,,8,1,-1,-1.0,-1.0,1.0
MS,University of Mississippi School of Medicine,Chemistry,CHEM,Recommended,,8,1,-1,-1.0,-1.0,1.0
MS,University of Mississippi School of Medicine,Physics,PHYS,Required,2nd year Physics (Physics 2),3,1,-1,-1.0,-1.0,1.0
MS,University of Mississippi School of Medicine,Psychology,BESS,Recommended,,3,-1,-1,-1.0,1.0,1.0
MS,University of Mississippi School of Medicine,Sociology,BESS,Recommended,,3,-1,-1,-1.0,1.0,1.0
NC,Brody School of Medicine at East Carolina University,Biochemistry,CHEM,Required,,3,-1,-1,-1.0,-1.0,1.0
NC,Brody School of Medicine at East Carolina University,Biology,BIOL,Required,,8,1,-1,-1.0,-1.0,1.0
NC,Brody School of Medicine at East Carolina University,Biostatistics,MATH,Required,,3,-1,-1,-1.0,-1.0,1.0
NC,Brody School of Medicine at East Carolina University,Chemistry,CHEM,Required,- General Chemistry - 8 credit hours with labs or any equivalent Chemistry Course outside of Organic Chemistry.- Organic Chemistry - 8 credit hours with labs,16,1,-1,-1.0,-1.0,1.0
NC,Brody School of Medicine at East Carolina University,Composition & Rhetoric,ENGL,Required,One year of English (or writing-intensive courses) - 6 total hours,6,-1,-1,-1.0,-1.0,1.0
NC,Brody School of Medicine at East Carolina University,Physics,PHYS,Required,,8,1,-1,-1.0,-1.0,1.0
